日期	时间	磁场	温度
2018/6/4	17:11:58	-0.0001750	28.3
2018/6/4	17:12:03	-0.0001770	28.3
2018/6/4	17:12:08	-0.0001760	28.3
2018/6/4	17:12:13	-0.0001760	28.3
2018/6/4	17:12:18	-0.0001760	28.3
2018/6/4	17:12:23	-0.0001730	28.3
2018/6/4	17:12:28	-0.0001720	28.3
2018/6/4	17:12:33	-0.0001740	28.3
2018/6/4	17:12:38	-0.0001750	28.2
2018/6/4	17:12:43	-0.0001750	28.3
2018/6/4	17:12:48	-0.0001730	28.3
2018/6/4	17:12:53	-0.0001760	28.3
2018/6/4	17:12:58	-0.0001760	28.2
2018/6/4	17:13:03	-0.0001720	28.3
2018/6/4	17:13:08	-0.0001720	28.3
2018/6/4	17:13:13	-0.0001740	28.3
2018/6/4	17:13:18	-0.0001780	28.3
2018/6/4	17:13:23	-0.0001780	28.3
2018/6/4	17:13:28	-0.0001750	28.3
2018/6/4	17:13:33	-0.0001770	28.3
2018/6/4	17:13:38	-0.0001770	28.3
2018/6/4	17:13:43	-0.0001760	28.3
2018/6/4	17:13:48	-0.0001770	28.3
2018/6/4	17:13:53	-0.0001740	28.3
2018/6/4	17:13:58	-0.0001750	28.3
2018/6/4	17:14:03	-0.0001770	28.3
2018/6/4	17:14:08	-0.0001780	28.2
2018/6/4	17:14:13	-0.0001780	28.3
2018/6/4	17:14:18	-0.0001760	28.3
2018/6/4	17:14:23	-0.0001760	28.3
2018/6/4	17:14:28	-0.0001770	28.3
2018/6/4	17:14:33	-0.0001750	28.3
2018/6/4	17:14:38	-0.0001780	28.3
2018/6/4	17:14:43	-0.0001760	28.4
2018/6/4	17:14:48	-0.0001760	28.3
2018/6/4	17:14:53	-0.0001760	28.3
2018/6/4	17:14:58	-0.0001740	28.3
2018/6/4	17:15:03	-0.0001750	28.3
2018/6/4	17:15:08	-0.0001750	28.3
2018/6/4	17:15:13	-0.0001770	28.3
2018/6/4	17:15:18	-0.0001760	28.3
2018/6/4	17:15:23	-0.0001760	28.3
2018/6/4	17:15:28	-0.0001780	28.2
2018/6/4	17:15:33	-0.0001770	28.2
2018/6/4	17:15:38	-0.0001740	28.3
2018/6/4	17:15:43	-0.0001780	28.3
2018/6/4	17:15:48	-0.0001770	28.3
2018/6/4	17:15:53	-0.0001740	28.3
2018/6/4	17:15:58	-0.0001750	28.3
2018/6/4	17:16:03	-0.0001760	28.3
2018/6/4	17:16:08	-0.0001760	28.3
2018/6/4	17:16:13	-0.0001770	28.3
2018/6/4	17:16:18	-0.0001750	28.3
2018/6/4	17:16:23	-0.0001750	28.3
2018/6/4	17:16:28	-0.0001740	28.3
2018/6/4	17:16:33	-0.0001750	28.2
2018/6/4	17:16:38	-0.0001750	28.3
2018/6/4	17:16:43	-0.0001780	28.3
2018/6/4	17:16:48	-0.0001760	28.3
2018/6/4	17:16:53	-0.0001780	28.3
2018/6/4	17:16:58	-0.0001770	28.3
2018/6/4	17:17:03	-0.0001760	28.3
2018/6/4	17:17:08	-0.0001790	28.3
2018/6/4	17:17:13	-0.0001770	28.3
2018/6/4	17:17:18	-0.0001750	28.3
2018/6/4	17:17:23	-0.0001760	28.3
2018/6/4	17:17:28	-0.0001780	28.3
2018/6/4	17:17:33	-0.0001750	28.2
2018/6/4	17:17:38	-0.0001750	28.2
2018/6/4	17:17:43	-0.0001730	28.3
2018/6/4	17:17:48	-0.0001740	28.3
2018/6/4	17:17:53	-0.0001710	28.2
2018/6/4	17:17:58	-0.0001750	28.2
2018/6/4	17:18:03	-0.0001750	28.2
2018/6/4	17:18:08	-0.0001750	28.2
2018/6/4	17:18:13	-0.0001760	28.2
2018/6/4	17:18:18	-0.0001760	28.3
2018/6/4	17:18:23	-0.0001760	28.2
2018/6/4	17:18:28	-0.0001760	28.2
2018/6/4	17:18:33	-0.0001780	28.2
2018/6/4	17:18:38	-0.0001770	28.3
2018/6/4	17:18:43	-0.0001760	28.3
2018/6/4	17:18:48	-0.0001730	28.2
2018/6/4	17:18:53	-0.0001770	28.3
2018/6/4	17:18:58	-0.0001780	28.3
2018/6/4	17:19:03	-0.0001760	28.2
2018/6/4	17:19:08	-0.0001750	28.2
2018/6/4	17:19:13	-0.0001770	28.2
2018/6/4	17:19:18	-0.0001750	28.2
2018/6/4	17:19:23	-0.0001790	28.2
2018/6/4	17:19:28	-0.0001760	28.2
2018/6/4	17:19:33	-0.0001740	28.2
2018/6/4	17:19:38	-0.0001760	28.2
2018/6/4	17:19:43	-0.0001740	28.2
2018/6/4	17:19:48	-0.0001750	28.2
2018/6/4	17:19:53	-0.0001770	28.2
2018/6/4	17:19:58	-0.0001740	28.2
2018/6/4	17:20:03	-0.0001730	28.2
2018/6/4	17:20:08	-0.0001720	28.2
2018/6/4	17:20:13	-0.0001760	28.2
2018/6/4	17:20:18	-0.0001730	28.2
2018/6/4	17:20:23	-0.0001700	28.2
2018/6/4	17:20:28	-0.0001710	28.2
2018/6/4	17:20:33	-0.0001740	28.2
2018/6/4	17:20:38	-0.0001730	28.2
2018/6/4	17:20:43	-0.0001720	28.2
2018/6/4	17:20:48	-0.0001760	28.2
2018/6/4	17:20:53	-0.0001730	28.2
2018/6/4	17:20:58	-0.0001750	28.2
2018/6/4	17:21:03	-0.0001770	28.2
2018/6/4	17:21:08	-0.0001760	28.2
2018/6/4	17:21:13	-0.0001750	28.2
2018/6/4	17:21:18	-0.0001750	28.2
2018/6/4	17:21:23	-0.0001800	28.2
2018/6/4	17:21:28	-0.0001800	28.2
2018/6/4	17:21:33	-0.0001770	28.2
2018/6/4	17:21:38	-0.0001740	28.2
2018/6/4	17:21:43	-0.0001720	28.2
2018/6/4	17:21:48	-0.0001750	28.2
2018/6/4	17:21:53	-0.0001780	28.2
2018/6/4	17:21:58	-0.0001770	28.2
2018/6/4	17:22:03	-0.0001770	28.2
2018/6/4	17:22:08	-0.0001750	28.2
2018/6/4	17:22:13	-0.0001760	28.2
2018/6/4	17:22:18	-0.0001780	28.2
2018/6/4	17:22:23	-0.0001780	28.1
2018/6/4	17:22:28	-0.0001770	28.2
2018/6/4	17:22:33	-0.0001730	28.2
2018/6/4	17:22:38	-0.0001740	28.2
2018/6/4	17:22:43	-0.0001740	28.2
2018/6/4	17:22:48	-0.0001750	28.2
2018/6/4	17:22:53	-0.0001750	28.2
2018/6/4	17:22:58	-0.0001770	28.2
2018/6/4	17:23:03	-0.0001760	28.2
2018/6/4	17:23:08	-0.0001750	28.2
2018/6/4	17:23:13	-0.0001790	28.1
2018/6/4	17:23:18	-0.0001790	28.2
2018/6/4	17:23:23	-0.0001790	28.2
2018/6/4	17:23:28	-0.0001800	28.2
2018/6/4	17:23:33	-0.0001790	28.2
2018/6/4	17:23:38	-0.0001780	28.2
2018/6/4	17:23:43	-0.0001760	28.2
2018/6/4	17:23:48	-0.0001770	28.2
2018/6/4	17:23:53	-0.0001750	28.2
2018/6/4	17:23:58	-0.0001760	28.2
2018/6/4	17:24:03	-0.0001770	28.2
2018/6/4	17:24:08	-0.0001770	28.1
2018/6/4	17:24:13	-0.0001770	28.1
2018/6/4	17:24:18	-0.0001720	28.1
2018/6/4	17:24:23	-0.0001740	28.1
2018/6/4	17:24:28	-0.0001770	28.2
2018/6/4	17:24:33	-0.0001770	28.2
2018/6/4	17:24:38	-0.0001750	28.2
2018/6/4	17:24:43	-0.0001780	28.1
2018/6/4	17:24:48	-0.0001760	28.1
2018/6/4	17:24:53	-0.0001780	28.1
2018/6/4	17:24:58	-0.0001760	28.1
2018/6/4	17:25:03	-0.0001760	28.1
2018/6/4	17:25:08	-0.0001810	28.1
2018/6/4	17:25:13	-0.0001790	28.2
2018/6/4	17:25:18	-0.0001800	28.2
2018/6/4	17:25:23	-0.0001750	28.1
2018/6/4	17:25:28	-0.0001780	28.1
2018/6/4	17:25:33	-0.0001770	28.1
2018/6/4	17:25:38	-0.0001790	28.1
2018/6/4	17:25:43	-0.0001760	28.1
2018/6/4	17:25:48	-0.0001780	28.2
2018/6/4	17:25:53	-0.0001780	28.2
2018/6/4	17:25:58	-0.0001770	28.2
2018/6/4	17:26:03	-0.0001760	28.2
2018/6/4	17:26:08	-0.0001720	28.2
2018/6/4	17:26:13	-0.0001740	28.1
2018/6/4	17:26:18	-0.0001710	28.1
2018/6/4	17:26:23	-0.0001720	28.1
2018/6/4	17:26:28	-0.0001730	28.1
2018/6/4	17:26:33	-0.0001730	28.1
2018/6/4	17:26:38	-0.0001740	28.1
2018/6/4	17:26:43	-0.0001740	28.1
2018/6/4	17:26:48	-0.0001720	28.1
2018/6/4	17:26:53	-0.0001720	28.1
2018/6/4	17:26:58	-0.0001730	28.1
2018/6/4	17:27:03	-0.0001810	28.0
2018/6/4	17:27:08	-0.0001780	28.1
2018/6/4	17:27:13	-0.0001750	28.1
2018/6/4	17:27:18	-0.0001750	28.1
2018/6/4	17:27:23	-0.0001750	28.1
2018/6/4	17:27:28	-0.0001760	28.1
2018/6/4	17:27:33	-0.0001780	28.1
2018/6/4	17:27:38	-0.0001760	28.1
2018/6/4	17:27:43	-0.0001750	28.0
2018/6/4	17:27:48	-0.0001760	28.0
2018/6/4	17:27:53	-0.0001780	28.0
2018/6/4	17:27:58	-0.0001790	28.0
2018/6/4	17:28:03	-0.0001770	28.0
2018/6/4	17:28:08	-0.0001790	28.0
2018/6/4	17:28:13	-0.0001790	28.0
2018/6/4	17:28:18	-0.0001770	28.1
2018/6/4	17:28:23	-0.0001760	28.1
2018/6/4	17:28:28	-0.0001780	28.1
2018/6/4	17:28:33	-0.0001800	28.1
2018/6/4	17:28:38	-0.0001750	28.1
2018/6/4	17:28:43	-0.0001760	28.1
2018/6/4	17:28:48	-0.0001790	28.1
2018/6/4	17:28:53	-0.0001760	28.1
2018/6/4	17:28:58	-0.0001750	28.1
2018/6/4	17:29:03	-0.0001750	28.1
2018/6/4	17:29:08	-0.0001780	28.1
2018/6/4	17:29:13	-0.0001780	28.1
2018/6/4	17:29:18	-0.0001760	28.0
2018/6/4	17:29:23	-0.0001730	28.0
2018/6/4	17:29:28	-0.0001770	28.0
2018/6/4	17:29:33	-0.0001750	28.1
2018/6/4	17:29:38	-0.0001780	28.1
2018/6/4	17:29:43	-0.0001770	28.1
2018/6/4	17:29:48	-0.0001770	28.1
2018/6/4	17:29:53	-0.0001740	28.1
2018/6/4	17:29:58	-0.0001730	28.0
2018/6/4	17:30:03	-0.0001750	28.1
2018/6/4	17:30:08	-0.0001760	28.1
2018/6/4	17:30:13	-0.0001740	28.0
2018/6/4	17:30:18	-0.0001780	28.1
2018/6/4	17:30:23	-0.0001770	28.0
2018/6/4	17:30:28	-0.0001770	28.0
2018/6/4	17:30:33	-0.0001750	28.0
2018/6/4	17:30:38	-0.0001790	28.0
2018/6/4	17:30:43	-0.0001780	28.0
2018/6/4	17:30:48	-0.0001760	28.0
2018/6/4	17:30:53	-0.0001740	28.0
2018/6/4	17:30:58	-0.0001750	28.0
2018/6/4	17:31:03	-0.0001750	28.0
2018/6/4	17:31:08	-0.0001780	28.0
2018/6/4	17:31:13	-0.0001780	28.0
2018/6/4	17:31:18	-0.0001740	28.0
2018/6/4	17:31:23	-0.0001740	28.0
2018/6/4	17:31:28	-0.0001700	28.0
2018/6/4	17:31:33	-0.0001750	28.0
2018/6/4	17:31:38	-0.0001740	28.0
2018/6/4	17:31:43	-0.0001730	28.0
2018/6/4	17:31:48	-0.0001740	28.1
2018/6/4	17:31:53	-0.0001750	28.0
2018/6/4	17:31:58	-0.0001730	28.0
2018/6/4	17:32:03	-0.0001760	28.0
2018/6/4	17:32:08	-0.0001750	28.0
2018/6/4	17:32:13	-0.0001690	28.0
2018/6/4	17:32:18	-0.0001730	28.0
2018/6/4	17:32:23	-0.0001750	28.0
2018/6/4	17:32:28	-0.0001740	28.0
2018/6/4	17:32:33	-0.0001720	27.9
2018/6/4	17:32:38	-0.0001740	27.9
2018/6/4	17:32:43	-0.0001720	28.0
2018/6/4	17:32:48	-0.0001740	28.0
2018/6/4	17:32:53	-0.0001740	28.0
2018/6/4	17:32:58	-0.0001760	28.0
2018/6/4	17:33:03	-0.0001760	28.0
2018/6/4	17:33:08	-0.0001720	28.0
2018/6/4	17:33:13	-0.0001770	27.9
2018/6/4	17:33:18	-0.0001750	27.9
2018/6/4	17:33:23	-0.0001740	27.9
2018/6/4	17:33:28	-0.0001740	28.0
2018/6/4	17:33:33	-0.0001740	28.0
2018/6/4	17:33:38	-0.0001740	28.0
2018/6/4	17:33:43	-0.0001720	28.0
2018/6/4	17:33:48	-0.0001750	28.0
2018/6/4	17:33:53	-0.0001730	28.0
2018/6/4	17:33:58	-0.0001710	28.0
2018/6/4	17:34:03	-0.0001760	28.0
2018/6/4	17:34:08	-0.0001780	28.0
2018/6/4	17:34:13	-0.0001750	28.0
2018/6/4	17:34:18	-0.0001730	27.9
2018/6/4	17:34:23	-0.0001740	28.0
2018/6/4	17:34:28	-0.0001760	28.0
2018/6/4	17:34:33	-0.0001750	28.0
2018/6/4	17:34:38	-0.0001770	28.0
2018/6/4	17:34:43	-0.0001770	28.0
2018/6/4	17:34:48	-0.0001740	28.0
2018/6/4	17:34:53	-0.0001760	28.0
2018/6/4	17:34:58	-0.0001790	28.0
2018/6/4	17:35:03	-0.0001760	28.0
2018/6/4	17:35:08	-0.0001750	28.0
2018/6/4	17:35:13	-0.0001750	28.0
2018/6/4	17:35:18	-0.0001760	28.0
2018/6/4	17:35:23	-0.0001740	27.9
2018/6/4	17:35:28	-0.0001770	27.9
2018/6/4	17:35:33	-0.0001730	28.0
2018/6/4	17:35:38	-0.0001720	28.0
2018/6/4	17:35:43	-0.0001750	28.0
2018/6/4	17:35:48	-0.0001760	28.0
2018/6/4	17:35:53	-0.0001720	28.0
2018/6/4	17:35:58	-0.0001740	28.0
2018/6/4	17:36:03	-0.0001770	28.0
2018/6/4	17:36:08	-0.0001770	28.0
2018/6/4	17:36:13	-0.0001740	28.0
2018/6/4	17:36:18	-0.0001750	28.1
2018/6/4	17:36:23	-0.0001750	28.1
2018/6/4	17:36:28	-0.0001760	28.0
2018/6/4	17:36:33	-0.0001750	28.0
2018/6/4	17:36:38	-0.0001740	28.0
2018/6/4	17:36:43	-0.0001720	27.9
2018/6/4	17:36:48	-0.0001730	28.0
2018/6/4	17:36:53	-0.0001740	28.0
2018/6/4	17:36:58	-0.0001740	28.0
2018/6/4	17:37:03	-0.0001710	28.0
2018/6/4	17:37:08	-0.0001710	28.0
2018/6/4	17:37:13	-0.0001730	28.0
2018/6/4	17:37:18	-0.0001750	28.0
2018/6/4	17:37:23	-0.0001770	28.0
2018/6/4	17:37:28	-0.0001780	28.0
2018/6/4	17:37:33	-0.0001780	28.0
2018/6/4	17:37:38	-0.0001750	27.9
2018/6/4	17:37:43	-0.0001740	27.9
2018/6/4	17:37:48	-0.0001770	27.9
2018/6/4	17:37:53	-0.0001770	27.9
2018/6/4	17:37:58	-0.0001760	27.9
2018/6/4	17:38:03	-0.0001730	28.0
2018/6/4	17:38:08	-0.0001750	28.0
2018/6/4	17:38:13	-0.0001770	28.0
2018/6/4	17:38:18	-0.0001760	28.0
2018/6/4	17:38:23	-0.0001790	27.9
2018/6/4	17:38:28	-0.0001770	28.0
2018/6/4	17:38:33	-0.0001770	28.0
2018/6/4	17:38:38	-0.0001750	28.0
2018/6/4	17:38:43	-0.0001760	28.0
2018/6/4	17:38:48	-0.0001760	28.0
2018/6/4	17:38:53	-0.0001730	27.9
2018/6/4	17:38:58	-0.0001710	28.0
2018/6/4	17:39:03	-0.0001720	27.9
2018/6/4	17:39:08	-0.0001710	28.0
2018/6/4	17:39:13	-0.0001700	28.0
2018/6/4	17:39:18	-0.0001740	27.9
2018/6/4	17:39:23	-0.0001750	27.9
2018/6/4	17:39:28	-0.0001770	27.9
2018/6/4	17:39:33	-0.0001780	27.9
2018/6/4	17:39:38	-0.0001730	27.9
2018/6/4	17:39:43	-0.0001750	28.0
2018/6/4	17:39:48	-0.0001740	28.0
2018/6/4	17:39:53	-0.0001740	27.9
2018/6/4	17:39:58	-0.0001800	28.0
2018/6/4	17:40:03	-0.0001760	28.0
2018/6/4	17:40:08	-0.0001750	27.9
2018/6/4	17:40:13	-0.0001750	27.9
2018/6/4	17:40:18	-0.0001710	27.9
2018/6/4	17:40:23	-0.0001760	27.9
2018/6/4	17:40:28	-0.0001730	28.0
2018/6/4	17:40:33	-0.0001720	27.9
2018/6/4	17:40:38	-0.0001760	27.9
2018/6/4	17:40:43	-0.0001770	27.9
2018/6/4	17:40:48	-0.0001760	27.9
2018/6/4	17:40:53	-0.0001780	27.9
2018/6/4	17:40:58	-0.0001760	27.9
2018/6/4	17:41:03	-0.0001740	27.9
2018/6/4	17:41:08	-0.0001730	27.9
2018/6/4	17:41:13	-0.0001720	27.9
2018/6/4	17:41:18	-0.0001730	27.9
2018/6/4	17:41:23	-0.0001730	27.9
2018/6/4	17:41:28	-0.0001710	27.9
2018/6/4	17:41:33	-0.0001750	27.9
2018/6/4	17:41:38	-0.0001750	27.9
2018/6/4	17:41:43	-0.0001770	28.0
2018/6/4	17:41:48	-0.0001740	27.9
2018/6/4	17:41:53	-0.0001740	27.9
2018/6/4	17:41:58	-0.0001760	27.9
2018/6/4	17:42:03	-0.0001740	27.9
2018/6/4	17:42:08	-0.0001760	27.9
2018/6/4	17:42:13	-0.0001750	27.9
2018/6/4	17:42:18	-0.0001790	27.9
2018/6/4	17:42:23	-0.0001770	27.9
2018/6/4	17:42:28	-0.0001770	27.9
2018/6/4	17:42:33	-0.0001750	27.9
2018/6/4	17:42:38	-0.0001730	28.0
2018/6/4	17:42:43	-0.0001730	28.0
2018/6/4	17:42:48	-0.0001740	28.0
2018/6/4	17:42:53	-0.0001750	28.0
2018/6/4	17:42:58	-0.0001750	28.0
2018/6/4	17:43:03	-0.0001750	27.9
2018/6/4	17:43:08	-0.0001780	27.9
2018/6/4	17:43:13	-0.0001790	27.9
2018/6/4	17:43:18	-0.0001740	27.9
2018/6/4	17:43:23	-0.0001760	27.9
2018/6/4	17:43:28	-0.0001770	27.9
2018/6/4	17:43:33	-0.0001760	27.9
2018/6/4	17:43:38	-0.0001760	27.9
2018/6/4	17:43:43	-0.0001750	27.9
2018/6/4	17:43:48	-0.0001780	27.9
2018/6/4	17:43:53	-0.0001790	27.9
2018/6/4	17:43:58	-0.0001780	27.9
2018/6/4	17:44:03	-0.0001770	27.9
2018/6/4	17:44:08	-0.0001760	27.9
2018/6/4	17:44:13	-0.0001760	27.9
2018/6/4	17:44:18	-0.0001760	27.9
2018/6/4	17:44:23	-0.0001750	27.9
2018/6/4	17:44:28	-0.0001740	27.9
2018/6/4	17:44:33	-0.0001750	28.0
2018/6/4	17:44:38	-0.0001750	28.0
2018/6/4	17:44:43	-0.0001720	28.0
2018/6/4	17:44:48	-0.0001710	28.0
2018/6/4	17:44:53	-0.0001760	28.0
2018/6/4	17:44:58	-0.0001760	28.0
2018/6/4	17:45:03	-0.0001760	27.9
2018/6/4	17:45:08	-0.0001760	28.0
2018/6/4	17:45:13	-0.0001740	28.0
2018/6/4	17:45:18	-0.0001740	28.0
2018/6/4	17:45:23	-0.0001710	28.0
2018/6/4	17:45:28	-0.0001740	28.0
2018/6/4	17:45:33	-0.0001730	28.0
2018/6/4	17:45:38	-0.0001730	28.0
2018/6/4	17:45:43	-0.0001750	28.0
2018/6/4	17:45:48	-0.0001710	28.0
2018/6/4	17:45:53	-0.0001760	28.0
2018/6/4	17:45:58	-0.0001740	28.0
2018/6/4	17:46:03	-0.0001760	28.0
2018/6/4	17:46:08	-0.0001740	28.0
2018/6/4	17:46:13	-0.0001760	28.0
2018/6/4	17:46:18	-0.0001780	28.0
2018/6/4	17:46:23	-0.0001760	28.0
2018/6/4	17:46:28	-0.0001810	28.0
2018/6/4	17:46:33	-0.0001780	28.1
2018/6/4	17:46:38	-0.0001750	28.1
2018/6/4	17:46:43	-0.0001790	28.1
2018/6/4	17:46:48	-0.0001740	28.0
2018/6/4	17:46:53	-0.0001730	28.0
2018/6/4	17:46:58	-0.0001760	28.0
2018/6/4	17:47:03	-0.0001760	28.0
2018/6/4	17:47:08	-0.0001740	28.1
2018/6/4	17:47:13	-0.0001760	28.1
2018/6/4	17:47:18	-0.0001770	28.1
2018/6/4	17:47:23	-0.0001780	28.1
2018/6/4	17:47:28	-0.0001780	28.1
2018/6/4	17:47:33	-0.0001790	28.0
2018/6/4	17:47:38	-0.0001790	28.0
2018/6/4	17:47:43	-0.0001740	28.0
2018/6/4	17:47:48	-0.0001760	28.1
2018/6/4	17:47:53	-0.0001750	28.1
2018/6/4	17:47:58	-0.0001740	28.1
2018/6/4	17:48:03	-0.0001750	28.1
2018/6/4	17:48:08	-0.0001740	28.1
2018/6/4	17:48:13	-0.0001740	28.1
2018/6/4	17:48:18	-0.0001770	28.1
2018/6/4	17:48:23	-0.0001760	28.1
2018/6/4	17:48:28	-0.0001750	28.1
2018/6/4	17:48:33	-0.0001730	28.1
2018/6/4	17:48:38	-0.0001770	28.1
2018/6/4	17:48:43	-0.0001780	28.1
2018/6/4	17:48:48	-0.0001760	28.1
2018/6/4	17:48:53	-0.0001740	28.2
2018/6/4	17:48:58	-0.0001770	28.2
2018/6/4	17:49:03	-0.0001780	28.2
2018/6/4	17:49:08	-0.0001760	28.1
2018/6/4	17:49:13	-0.0001760	28.1
2018/6/4	17:49:18	-0.0001770	28.1
2018/6/4	17:49:23	-0.0001750	28.1
2018/6/4	17:49:28	-0.0001760	28.1
2018/6/4	17:49:33	-0.0001750	28.1
2018/6/4	17:49:38	-0.0001720	28.1
2018/6/4	17:49:43	-0.0001720	28.1
2018/6/4	17:49:48	-0.0001750	28.1
2018/6/4	17:49:53	-0.0001760	28.1
2018/6/4	17:49:58	-0.0001770	28.1
2018/6/4	17:50:03	-0.0001800	28.2
2018/6/4	17:50:08	-0.0001750	28.1
2018/6/4	17:50:13	-0.0001780	28.1
2018/6/4	17:50:18	-0.0001800	28.2
2018/6/4	17:50:23	-0.0001760	28.2
2018/6/4	17:50:28	-0.0001740	28.1
2018/6/4	17:50:33	-0.0001740	28.1
2018/6/4	17:50:38	-0.0001750	28.1
2018/6/4	17:50:43	-0.0001750	28.1
2018/6/4	17:50:48	-0.0001750	28.1
2018/6/4	17:50:53	-0.0001760	28.2
2018/6/4	17:50:58	-0.0001760	28.2
2018/6/4	17:51:03	-0.0001770	28.2
2018/6/4	17:51:08	-0.0001770	28.1
2018/6/4	17:51:13	-0.0001770	28.1
2018/6/4	17:51:18	-0.0001750	28.1
2018/6/4	17:51:23	-0.0001750	28.1
2018/6/4	17:51:28	-0.0001760	28.1
2018/6/4	17:51:33	-0.0001780	28.2
2018/6/4	17:51:38	-0.0001770	28.2
2018/6/4	17:51:43	-0.0001720	28.2
2018/6/4	17:51:48	-0.0001720	28.2
2018/6/4	17:51:53	-0.0001740	28.2
2018/6/4	17:51:58	-0.0001740	28.1
2018/6/4	17:52:03	-0.0001740	28.1
2018/6/4	17:52:08	-0.0001730	28.1
2018/6/4	17:52:13	-0.0001760	28.1
2018/6/4	17:52:18	-0.0001750	28.2
2018/6/4	17:52:23	-0.0001750	28.2
2018/6/4	17:52:28	-0.0001770	28.2
2018/6/4	17:52:33	-0.0001760	28.2
2018/6/4	17:52:38	-0.0001770	28.2
2018/6/4	17:52:43	-0.0001760	28.2
2018/6/4	17:52:48	-0.0001770	28.2
2018/6/4	17:52:53	-0.0001760	28.2
2018/6/4	17:52:58	-0.0001730	28.2
2018/6/4	17:53:03	-0.0001730	28.2
2018/6/4	17:53:08	-0.0001740	28.2
2018/6/4	17:53:13	-0.0001710	28.2
2018/6/4	17:53:18	-0.0001750	28.2
2018/6/4	17:53:23	-0.0001720	28.1
2018/6/4	17:53:28	-0.0001750	28.2
2018/6/4	17:53:33	-0.0001720	28.2
2018/6/4	17:53:38	-0.0001730	28.2
2018/6/4	17:53:43	-0.0001720	28.2
2018/6/4	17:53:48	-0.0001730	28.2
2018/6/4	17:53:53	-0.0001750	28.2
2018/6/4	17:53:58	-0.0001760	28.2
2018/6/4	17:54:03	-0.0001740	28.2
2018/6/4	17:54:08	-0.0001750	28.2
2018/6/4	17:54:13	-0.0001790	28.2
2018/6/4	17:54:18	-0.0001770	28.2
2018/6/4	17:54:23	-0.0001770	28.2
2018/6/4	17:54:28	-0.0001820	28.2
2018/6/4	17:54:33	-0.0001780	28.2
2018/6/4	17:54:38	-0.0001750	28.2
2018/6/4	17:54:43	-0.0001740	28.2
2018/6/4	17:54:48	-0.0001780	28.2
2018/6/4	17:54:53	-0.0001770	28.1
2018/6/4	17:54:58	-0.0001750	28.2
2018/6/4	17:55:03	-0.0001760	28.2
2018/6/4	17:55:08	-0.0001760	28.2
2018/6/4	17:55:13	-0.0001720	28.2
2018/6/4	17:55:18	-0.0001750	28.2
2018/6/4	17:55:23	-0.0001740	28.2
2018/6/4	17:55:28	-0.0001730	28.2
2018/6/4	17:55:33	-0.0001760	28.2
2018/6/4	17:55:38	-0.0001760	28.2
2018/6/4	17:55:43	-0.0001770	28.2
2018/6/4	17:55:48	-0.0001720	28.2
2018/6/4	17:55:53	-0.0001750	28.2
2018/6/4	17:55:58	-0.0001730	28.2
2018/6/4	17:56:03	-0.0001730	28.2
2018/6/4	17:56:08	-0.0001760	28.2
2018/6/4	17:56:13	-0.0001780	28.2
2018/6/4	17:56:18	-0.0001770	28.2
2018/6/4	17:56:23	-0.0001740	28.2
2018/6/4	17:56:28	-0.0001740	28.2
2018/6/4	17:56:33	-0.0001750	28.2
2018/6/4	17:56:38	-0.0001720	28.2
2018/6/4	17:56:43	-0.0001730	28.2
2018/6/4	17:56:48	-0.0001780	28.2
2018/6/4	17:56:53	-0.0001790	28.2
2018/6/4	17:56:58	-0.0001780	28.2
2018/6/4	17:57:03	-0.0001770	28.2
2018/6/4	17:57:08	-0.0001770	28.3
2018/6/4	17:57:13	-0.0001770	28.3
2018/6/4	17:57:18	-0.0001750	28.2
2018/6/4	17:57:23	-0.0001780	28.2
2018/6/4	17:57:28	-0.0001810	28.2
2018/6/4	17:57:33	-0.0001780	28.2
2018/6/4	17:57:38	-0.0001780	28.2
2018/6/4	17:57:43	-0.0001780	28.3
2018/6/4	17:57:48	-0.0001790	28.2
2018/6/4	17:57:53	-0.0001780	28.2
2018/6/4	17:57:58	-0.0001770	28.2
2018/6/4	17:58:03	-0.0001770	28.2
2018/6/4	17:58:08	-0.0001770	28.2
2018/6/4	17:58:13	-0.0001770	28.2
2018/6/4	17:58:18	-0.0001770	28.2
2018/6/4	17:58:23	-0.0001770	28.2
2018/6/4	17:58:28	-0.0001770	28.2
2018/6/4	17:58:33	-0.0001750	28.2
2018/6/4	17:58:38	-0.0001720	28.2
2018/6/4	17:58:43	-0.0001740	28.3
2018/6/4	17:58:48	-0.0001740	28.2
2018/6/4	17:58:53	-0.0001780	28.2
2018/6/4	17:58:58	-0.0001790	28.2
2018/6/4	17:59:03	-0.0001770	28.2
2018/6/4	17:59:08	-0.0001760	28.2
2018/6/4	17:59:13	-0.0001760	28.2
2018/6/4	17:59:18	-0.0001760	28.2
2018/6/4	17:59:23	-0.0001710	28.2
2018/6/4	17:59:28	-0.0001740	28.2
2018/6/4	17:59:33	-0.0001750	28.2
2018/6/4	17:59:38	-0.0001750	28.2
2018/6/4	17:59:43	-0.0001730	28.3
2018/6/4	17:59:48	-0.0001740	28.3
2018/6/4	17:59:53	-0.0001740	28.3
2018/6/4	17:59:58	-0.0001790	28.2
2018/6/4	18:00:03	-0.0001750	28.2
2018/6/4	18:00:08	-0.0001770	28.2
2018/6/4	18:00:13	-0.0001770	28.2
2018/6/4	18:00:18	-0.0001760	28.2
2018/6/4	18:00:23	-0.0001760	28.2
